#Id	Organism	TaxonID	Full_Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo	aSD_binding_summary	folding_energy_init_summary	folding_energy_diff_summary	NC_summary_info	NC_summary_novembre	SD_summary_all_info	SD_summary_ribo_info	SD_summary_all_motif_diff	SD_summary_all_binding_diff	Domain	Phylum	Class
GCA_000316515	Cyanobium gracile PCC 6307	292564	Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Cyanobium.	Bacteria_Cyanobacteria_Chroococcales_Cyanobium_gracile_PCC_6307	0.7008163970927914	0.7031200127096918	0.6737356547541127	3094.0	0.5813818956604914	0.8613963051301414	0.8341712632137014	3342364.0	463264.0	2788104.0	43.0	32.636395566459235	45.607810100973346	56.734869908910206	30.71114692333881	42.77906926185777	53.65083650711025	54.0	1.758569216450971	2.3150170733392086	1.7490530671502569	2.580902234511881	-2.113526179702665	-2.0887037037037044	-1.663899269553985	-1.1635511111111114	16.0	16.0	0.7314156431803491	2.0	2.0	681.0	430.088	814.0	636.262	42.11	-0.23968891383549026	3.036181284796031	4.127112937266545	1925.0	-16.239271070615032	-22.277927107061505	6.0386560364464685	-10.594615384615382	-18.430769230769233	7.836153846153848	-0.26433288089108015	-0.34759292221026206	0.2976652087581299	-0.05435869345874026	-0.06202316736657358	0.009516149300714094	-0.26588516117267247	0.0810963154492566	0.05744602456367165	Bacteria	Cyanobacteria	Chroococcales
GCA_000317615	Dactylococcopsis salina PCC 8305	13035	Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Dactylococcopsis.	Bacteria_Cyanobacteria_Chroococcales_Dactylococcopsis_salina_PCC_8305	0.4290258510543824	0.4302379479566168	0.468496207050424	3412.0	0.42401823433159297	0.8356007181153808	0.8070855708319051	3781008.0	621595.0	3051597.0	41.0	50.730303569753865	52.83877686786738	58.377720922969324	51.8222959812085	50.34199166616157	57.07815357558287	53.0	1.7341236997917082	3.619981207468261	1.4888427823998212	2.616658325393105	-2.148302052785932	-3.341698113207547	-1.0800592082111524	-1.2000237735849058	16.0	15.0	0.847303634232122	3.0	3.0	1192.0	586.07	1003.0	385.194	99.93	3.496411692240027	2.7248673218393717	3.0689422134297204	771.0	-5.82126179245283	-9.559336674528303	3.738074882075472	-4.532692307692306	-10.973076923076922	6.440384615384616	-0.11211514185072421	-0.2213557009978718	0.7229148207455798	-0.022261358046184513	-0.047252895500390954	0.24528091739188707	1.0033228820751559	0.17758792497069167	0.18106858147713953	Bacteria	Cyanobacteria	Chroococcales
GCA_000317535	Cylindrospermum stagnale PCC 7417	56107	Bacteria; Cyanobacteria; Nostocales; Nostocaceae; Cylindrospermum.	Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Cylindrospermum_stagnale_PCC_7417	0.43373957806676255	0.43481925198608296	0.4789515488482923	5695.0	0.37970034939191066	0.8111521854599659	0.7896218494594178	7003560.0	1322607.0	5530164.0	71.0	54.235513329924316	55.99310260274881	59.73062753696	53.88406539100472	52.318451539794296	58.350436464878385	54.0	1.3974022710057226	2.768263950381611	1.1805474504606002	2.2184995773329517	-2.3150834064969463	-3.290185185185185	-1.032012856892029	-1.0903214814814814	16.0	16.0	0.8607550482879719	4.0	4.0	2052.0	869.138	1721.0	575.7280000000001	98.78	2.3771684206236667	2.4133507048707825	2.7039961543375663	647.0	-6.471681338028168	-10.21975	3.748068661971831	-6.157407407407407	-10.603703703703703	4.446296296296297	-0.1074873753058229	-0.048561403784525004	0.18628997953232096	-0.023106924018629862	-0.06562685209685311	0.2168548205451224	0.5497643730486592	0.20770184372256367	0.2011013169446883	Bacteria	Cyanobacteria	Nostocales
GCA_000317495	Crinalium epipsammum PCC 9333	1173022	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Crinalium.	Bacteria_Cyanobacteria_Oscillatoriales_Crinalium_epipsammum_PCC_9333	0.41048930368590303	0.4115087749881324	0.4568201251068809	4424.0	0.3606654257794323	0.8351889567860659	0.8079063819124027	5315554.0	876062.0	4294470.0	42.0	50.372659031176504	54.49855213012505	59.73854480316476	50.456705123562784	50.06205185559736	58.01713576555059	54.0	1.4875488375410946	2.790234329020392	1.402281537821249	1.8221526698708368	-2.1599932188065334	-3.5714814814814817	-0.9775890144665588	-1.1897377777777778	16.0	17.0	0.8397377938517179	4.0	4.0	1500.0	633.332	1238.0	415.00800000000004	96.96	1.9844401639812923	2.1727297443453977	2.615292675724141	581.0	-6.230591970968474	-9.951283737809028	3.720691766840553	-6.347169811320755	-11.462264150943394	5.115094339622642	-0.16922118716835513	0.018710556058794507	0.37476970954951055	-0.028815717612240378	-0.0814058374236209	0.08526729971984559	0.9680816591495554	0.1959014466546112	0.18602893309222424	Bacteria	Cyanobacteria	Oscillatoriales
GCA_000317575	Stanieria cyanosphaera PCC 7437	111780	Bacteria; Cyanobacteria; Pleurocapsales; Stanieria.	Bacteria_Cyanobacteria_Pleurocapsales_Stanieria_cyanosphaera_PCC_7437	0.3704753920325382	0.3713587945606293	0.4084525879363381	4280.0	0.3078578944409192	0.8334748668424579	0.8170117525379329	5041209.0	839488.0	4118727.0	43.0	43.45195410266853	51.731106126109886	58.97976753068742	44.051961382597845	47.11528816408261	57.550457036831844	55.0	2.405068077404816	3.401449297841034	2.3480011558956453	2.8061322946381067	-1.8652920560747843	-3.2241818181818185	-0.7887983971962719	-0.9410036363636364	16.0	14.0	0.8675233644859813	2.0	2.0	1182.0	485.654	976.0	281.32599999999996	83.74000000000002	0.9833019087155774	2.3269993620550604	2.499085620215956	850.0	-5.326251173708918	-8.236206572769955	2.9099553990610327	-5.807592592592592	-8.822222222222223	3.0146296296296304	-0.06885968882731791	0.09037152082869074	0.035971077289491574	-0.024233911961621384	-0.08922712672670977	0.05706692150917059	0.5953170032029274	0.16269766355140186	0.1623070093457944	Bacteria	Cyanobacteria	Pleurocapsales
GCA_000012505	Synechococcus sp. CC9902	316279	Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Synechococcus.	Bacteria_Cyanobacteria_Chroococcales_Synechococcus_sp._CC9902	0.5508116779344753	0.5525307453682701	0.5712599854756718	2289.0	0.4524781651636725	0.8883632207937255	0.8819927081636708	2234828.0	249489.0	1971102.0	44.0	54.39100127235782	55.572183964332744	59.126860200830095	46.6212892932218	50.16886176097979	56.94018665552761	51.0	0.07813361374950878	1.3656867853124257	0.06190555338532161	1.4127409403630151	-1.71824737762238	-2.0031372549019606	-1.4205053671328725	-0.9738301960784316	16.0	15.0	0.7623416339012671	2.0	2.0	502.0	367.91	465.0	360.93199999999996	99.97	3.8953970076056135	2.705923873260041	3.2878689387236917	458.0	-12.095292822545135	-15.19616028181418	3.1008674592690437	-9.452941176470588	-14.825490196078436	5.3725490196078445	-0.17699764689816203	-0.21846115549590583	0.7325955043800214	-0.036982744185556866	-0.0972306974082737	0.01622806036418717	-0.04705415505058941	0.05858016601135865	0.04546439493228485	Bacteria	Cyanobacteria	Chroococcales
GCA_000316645	Nostoc sp. PCC 7524	28072	Bacteria; Cyanobacteria; Nostocales; Nostocaceae; Nostoc.	Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc_sp._PCC_7524	0.4246023624703685	0.4255659462197818	0.4617553433378809	5238.0	0.36819889107494186	0.8243403571649262	0.8085964946654348	6635030.0	1165507.0	5365062.0	64.0	51.66396501949147	54.7101106544324	59.450142131024684	51.234890271619946	50.1943390654429	57.73221429356475	54.0	1.228230901025394	2.591748984579717	1.0727322831121815	1.8657528068411648	-2.304488354333732	-3.4798148148148136	-0.9932760633829898	-1.1750262962962963	16.0	16.0	0.8770523100420008	5.0	5.0	1805.0	755.9760000000001	1552.0	505.18199999999996	98.46	2.3631161806230168	2.315049808047644	2.595119901109216	599.0	-6.378659003831418	-9.956107279693487	3.5774482758620687	-6.61851851851852	-10.437037037037038	3.8185185185185184	-0.10792183164325603	0.037603438989766876	0.06738608753144258	-0.02889695088825386	-0.08253998273760851	0.1554986179132125	0.725996177738552	0.20027185948835433	0.19985070637647956	Bacteria	Cyanobacteria	Nostocales
GCA_000317435	Calothrix sp. PCC 6303	1170562	Bacteria; Cyanobacteria; Nostocales; Rivulariaceae; Calothrix.	Bacteria_Cyanobacteria_Nostocales_Rivulariaceae_Calothrix_sp._PCC_6303	0.4074823918453105	0.4083917104495038	0.4627885503231763	5288.0	0.3983524764018726	0.8032992534982388	0.7842639166386173	6767834.0	1331238.0	5307768.0	41.0	51.111853247484206	55.10978131408853	59.6327167035398	51.161316531415785	50.272132828635094	57.48497864409038	52.0	1.5230405000442817	2.797312613800319	1.4039132183111738	2.241279495586083	-2.2083147342538507	-3.1761538461538463	-0.948739795725382	-1.1516738461538465	16.0	17.0	0.8742435703479576	4.0	4.0	1819.0	733.6239999999999	1497.0	479.032	95.9	1.7928025169618582	2.1367732609660823	2.7553728789566945	681.0	-5.870584107718567	-9.47201972311777	3.601435615399204	-6.557692307692308	-10.69230769230769	4.134615384615385	-0.22450668028090673	0.1170425612453691	0.14804645318005505	-0.03601610287397701	-0.08778203016052825	0.11912728173310794	0.556033118214236	0.20525264750378214	0.1925052950075643	Bacteria	Cyanobacteria	Nostocales
GCA_000317065	Pseudanabaena sp. PCC 7367	82654	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Pseudanabaena.	Bacteria_Cyanobacteria_Oscillatoriales_Pseudanabaena_sp._PCC_7367	0.4865199722899704	0.4878323457136901	0.5011246063877642	3507.0	0.3817937405965049	0.778376386808472	0.7592898996411271	4557046.0	1009949.0	3460119.0	44.0	53.21443115547925	52.95898328737145	58.266654232425324	52.87555863778678	51.210401194768636	57.78074370718768	52.0	0.9777705689192306	2.9664171419004304	0.8210350022854612	2.082980355125281	-2.099033361847744	-3.510196078431373	-1.1446829712004645	-1.3341564705882356	16.0	14.0	0.8426005132591959	2.0	2.0	1101.0	595.6619999999999	977.0	416.67400000000004	99.99	4.601926568136035	2.296940417071784	2.716180699042944	261.0	-6.8369673539518905	-12.151635166093929	5.314667812142039	-5.905882352941176	-12.233333333333333	6.327450980392157	-0.15434918675288462	-0.13618391792854337	0.19056377633542493	-0.008339427270001608	-0.03301766733538825	0.15673556663376942	0.8834367867751496	0.14409409751924723	0.15977359566581123	Bacteria	Cyanobacteria	Oscillatoriales
GCA_000317045	Geitlerinema sp. PCC 7407	1173025	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Geitlerinema.	Bacteria_Cyanobacteria_Oscillatoriales_Geitlerinema_sp._PCC_7407	0.6027667984189723	0.6044937900605952	0.5616533038429637	3727.0	0.5786995929761	0.8227307577196952	0.8100564160943844	4681111.0	829817.0	3791964.0	46.0	44.85893917693977	51.03787608001245	58.519066631187016	47.68270915125291	49.661057903264464	56.99303359693924	53.0	0.2409235357195489	1.6648339552366729	0.01980933912586357	0.9247802216451664	-2.8331159420289955	-3.731153846153848	-1.4579400912506826	-1.5526196153846157	16.0	16.0	0.805741883552455	3.0	3.0	1544.0	669.572	1421.0	631.816	99.91	3.8103281187032874	2.5430306376810643	3.3723533498337366	827.0	-10.00391491653204	-16.372913301023154	6.368998384491116	-8.215384615384616	-14.532692307692304	6.3173076923076925	-0.24591809520599597	-0.17878303804761222	-0.008115984502255978	-0.026077535444396404	-0.026976400322567123	0.2211141965936853	0.7400537335915065	0.2346198014488865	0.2117477864233968	Bacteria	Cyanobacteria	Oscillatoriales
GCA_000317025	Pleurocapsa sp. PCC 7327	118163	Bacteria; Cyanobacteria; Pleurocapsales; Pleurocapsa.	Bacteria_Cyanobacteria_Pleurocapsales_Pleurocapsa_sp._PCC_7327	0.4644793268867719	0.4657924603769811	0.4861339171683999	4252.0	0.3875027234302148	0.8407244540956686	0.8072708503239642	4986817.0	794278.0	4025712.0	41.0	54.9518750376933	54.99196423606072	59.162493851740464	54.191447091209795	52.769293621982314	58.21427272714426	52.0	1.0500279398791257	3.5726574013023846	0.8728528114128974	2.3509167587404094	-2.314024935309355	-3.3755769230769235	-1.1157812514702548	-1.069891153846154	16.0	17.0	0.8473659454374413	3.0	3.0	1472.0	709.53	1259.0	486.48	100.0	6.386399645330273	2.6569528016762156	2.8921820177398367	694.0	-6.790957999056159	-10.777385559226051	3.986427560169892	-5.8590384615384625	-10.855769230769232	4.996730769230768	-0.0813327842510571	-0.1372294656581913	0.25343573759002896	-0.01602740288420595	-0.04041809826136193	0.1771751284662283	1.2217406425619752	0.1793203198494826	0.1816839134524929	Bacteria	Cyanobacteria	Pleurocapsales
GCA_000317515	Microcoleus sp. PCC 7113	1173027	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Microcoleus.	Bacteria_Cyanobacteria_Oscillatoriales_Microcoleus_sp._PCC_7113	0.471888599128924	0.4731056410493191	0.5012521418215369	5899.0	0.4184378752312778	0.8244245410805725	0.8049099991446275	7470429.0	1311624.0	6013023.0	69.0	56.820668277769435	56.904493231983096	59.71295046590749	55.63384232138131	53.74862464274948	58.64927280536518	55.0	0.7657852563011327	2.7711387804690726	0.5112692694351904	1.5522287123918246	-2.5390556120718992	-3.7558181818181833	-1.2039080942692642	-1.1192581818181822	16.0	16.0	0.8528564163417528	4.0	4.0	2360.0	1042.9080000000001	2042.0	763.924	100.0	5.4510410135228735	2.7659716005228008	3.0873847551012097	1224.0	-7.387227604963454	-11.343261941186471	3.956034336223015	-6.496296296296297	-12.064814814814815	5.568518518518518	-0.10410531244845525	-0.12060428570909919	0.40760115945682274	-0.01781318210276022	-0.05545904040245211	0.25451598686594235	1.218910068077248	0.22327377521613828	0.2166597728428547	Bacteria	Cyanobacteria	Oscillatoriales
