#Id	Organism	TaxonID	Full Taxonomy	 Doubling Time	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo	aSD_binding_summary	folding_energy_init_summary	folding_energy_diff_summary	NC_summary_info	NC_summary_novembre	SD_summary_all_info	SD_summary_ribo_info	SD_summary_all_motif_diff	SD_summary_all_binding_diff
GCA_000013125	Anaplasma phagocytophilum str. HZ	212042	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Anaplasma; phagocytophilum group.	7.0	0.4262917307132021	0.427058245418201	0.4495121397776265	1058.0	0.3894113412003353	0.7037590346378193	0.6765324390565507	1471282.0	435854.0	995370.0	36.0	53.40534825546153	57.868266945658036	59.95752732202475	46.91100225935243	52.694901047317074	56.558917414332704	52.0	1.51328644036313	4.953084703904411	1.0336006901448231	3.572573521559668	-2.8098015122873305	-5.228653846153846	-1.556679300567108	-2.316639615384615	18.0	18.0	0.7277882797731569	1.0	1.0	347.0	213.896	335.0	194.1	100.0	8.7794891832384	3.3291364698909884	3.2263057761168734	318.0	-8.947303689687795	-10.755912961210976	1.8086092715231787	-8.311764705882354	-11.962745098039214	3.650980392156863	0.03187258149408277	-0.07103134149094892	1.0186672984829233	-0.056683623549692405	-0.08939901212523055	0.47968575021830695	1.3805111823447427	0.12580718336483934	0.13317580340264654
GCA_000008625	Aquifex aeolicus VF5	224324	Bacteria; Aquificae; Aquificales; Aquificaceae; Aquifex.	1.8	0.436273581132568	0.4373642497832233	0.4620487636770914	1497.0	0.4346747158759659	0.9411216790699624	0.9186835854280344	1551335.0	91340.0	1425186.0	43.0	48.104368807838256	48.261565678526466	56.88604034521133	45.17361361661269	44.83830707704479	54.40635547008236	55.0	2.127763890969055	4.65383236312735	1.406898181163441	2.0276809280032633	-3.640180481283449	-8.664363636363635	-1.4112114304812826	-2.2471803636363643	16.0	16.0	0.8323313293253173	2.0	2.0	736.0	357.26800000000003	649.0	269.428	100.0	5.06675240457886	3.779803480784621	3.88792952805625	1014.0	-7.664551539491298	-9.517001338688086	1.8524497991967872	-9.560377358490566	-9.90566037735849	0.3452830188679246	-0.02781070142639295	0.24734986896899322	-0.8136073544245909	-0.04359039335627985	-0.07093136232430239	0.7208657098056139	2.6261514351240867	0.25299398797595185	0.2535551102204409
GCA_000014025	Arcobacter butzleri RM4018	367737	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Arcobacter.	0.66	0.27190882046725795	0.27224323480255325	0.3139908807295416	2255.0	0.26790993241185546	0.9430441247008544	0.9316724264079332	2341251.0	133348.0	2181279.0	53.0	32.72175552459157	49.609290065017916	59.43796123821298	31.84274634920713	42.38905622835188	54.62281980076026	53.0	6.202888734687218	7.532339787889877	4.7224535103477585	4.041121318415828	-3.987808340727601	-5.8133962264150965	-0.8561130523513724	-1.2635988679245282	17.0	17.0	0.8492239467849224	5.0	5.0	1642.0	316.592	1201.0	164.226	87.1	1.1311971982669504	1.9068136321717009	2.068131672782477	162.0	-3.938435555555556	-6.183888888888888	2.2454533333333337	-4.052941176470589	-7.1184313725490185	3.0654901960784318	-0.07800182296600965	0.029073884617335285	0.36519879998029997	-0.08101121467061755	-0.14554197061081095	1.4804352243394598	3.491218469474049	0.5877640798226165	0.4597667405764967
GCA_000014925	Paenarthrobacter aurescens TC1	290340	Bacteria; Actinobacteria; Micrococcales; Micrococcaceae; Arthrobacter.	2.0	0.628072497726328	0.6298843081823104	0.6119575539865395	4093.0	0.6226749527134631	0.9066969775665412	0.8941869888461282	4597686.0	428978.0	4111191.0	53.0	43.46460647181689	52.566170800219155	59.05744017978548	34.06473720157185	39.622152395695615	50.851401058179256	56.0	1.1946650651183692	3.276905852937221	0.4314288550418804	1.1834271131555707	-3.8919623655913926	-5.642142857142859	-1.8820735434995208	-1.855189642857143	17.0	16.0	0.7380894209626191	6.0	6.0	2402.0	1023.882	2311.0	1017.188	100.0	5.023629802457378	2.3440304819628466	3.342065163165372	612.0	-12.616977256052824	-17.728613352898016	5.111636096845194	-11.288679245283015	-17.20943396226415	5.920754716981134	-0.29862813334772215	-0.10527862449245325	0.15828955833442693	-0.13895013222085156	-0.2462423685704262	0.7632362100764889	2.0934787397816503	0.336701197165893	0.316103591497679
GCA_000025965	Aromatoleum aromaticum EbN1	76114	Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Rhodocyclaceae; Aromatoleum.	4.3	0.6566913722873771	0.6587540817870102	0.6198652266223577	3868.0	0.603540300906739	0.8906005963367883	0.8655465373129465	4296230.0	470005.0	3718587.0	55.0	37.026025498977255	47.51594703696232	57.97810224225905	37.23109704847458	43.9961674747815	55.70751389526353	52.0	1.2345140220307749	2.9860212969023485	0.5784851866447902	0.9378915269488054	-4.397197518097208	-6.100961538461537	-1.9143803360910132	-2.054588846153846	17.0	17.0	0.8554808686659773	4.0	4.0	2351.0	916.596	2259.0	999.2539999999999	99.79	3.3966725707169174	2.223184848976913	2.992285632882136	754.0	-12.725095656670113	-19.755713547052746	7.030617890382628	-10.871153846153849	-17.734615384615378	6.863461538461539	-0.25702786373519887	-0.14569177792738117	-0.023775485245720252	-0.03916286079023352	-0.07407575312437326	0.6560288353859847	2.048129769953543	0.37083867631851086	0.3256840744570838
GCA_000007845	Bacillus anthracis str. Ames	198094	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	0.5	0.3604352248544453	0.36139422576975183	0.40754347293656623	5326.0	0.2884273503933958	0.8576259260768432	0.8100401106270492	5227293.0	744231.0	4234317.0	94.0	44.554452860365934	52.605619771665936	59.36424425981212	37.10178916748361	38.00848670472564	50.375873028965636	55.0	4.7088474195010415	7.222600196265497	2.3556647394772394	2.4752093054949906	-6.3887457754412225	-10.066363636363642	-1.8281452910251632	-1.9431709090909088	16.0	15.0	0.8251971460758543	11.0	11.0	4314.0	1774.9460000000001	4440.0	1317.276	99.96	3.3516754012803096	1.814536335582855	2.5684025611991315	455.0	-5.902658377738308	-7.792054470100652	1.8893960923623443	-7.0	-9.886	2.886	-0.293515602657051	0.18590634118353888	0.5274721968920688	-0.1514105223256645	-0.2774823893397507	2.353182680023802	4.7473908907705065	0.4767281261734886	0.5863169357867067
GCA_000007825	Bacillus cereus ATCC 14579	226900	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	0.3	0.3588792628931078	0.3597421642875083	0.4059061150578075	5210.0	0.2949612267622724	0.8445551201086365	0.8039945607836493	5411809.0	841238.0	4351065.0	107.0	44.52804866891362	52.817641958463646	59.48649502365761	37.386537436513954	38.49475867045589	51.066647404509794	57.0	4.537105158855655	6.729535545350803	2.363936579432016	2.452501892936585	-6.110690978886759	-9.514385964912284	-1.8172580844529784	-1.8280301754385964	16.0	15.0	0.7554702495201535	13.0	13.0	4176.0	1729.642	4223.0	1275.772	99.81	2.9851345270517395	1.792126821996589	2.579758704668731	490.0	-5.989740082079344	-7.751934727379324	1.7621946452999808	-6.790196078431372	-9.749019607843136	2.9588235294117644	-0.3053122298789888	0.13363785162346306	0.6790560210265988	-0.141542170467419	-0.2711761214041215	2.1731685794236393	4.277033652414218	0.46955047984644915	0.5656867562380039
GCA_000011145	Bacillus halodurans C-125	272558	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	0.6	0.4432300774597202	0.4445324442294189	0.4473201174743025	3903.0	0.37804763158593996	0.8610147365094595	0.8348360632331608	4202352.0	584065.0	3508275.0	77.0	55.6861748193901	56.37544567077076	59.55533559965378	44.839366329095505	44.3206639750259	54.98044065728713	57.0	4.369240870640076	6.937007463560628	1.4591199421218757	2.3863224561711003	-6.875784213223966	-10.00464285714286	-2.2044496002050256	-2.3878000000000004	15.0	15.0	0.7991288752241865	8.0	8.0	3399.0	1526.066	3470.0	1264.422	99.99	3.7671822538861934	2.1865263687912724	3.1926459633195856	993.0	-7.656016448213826	-10.270151631971217	2.6141351837573885	-8.077777777777781	-11.246296296296297	3.1685185185185185	-0.31513660020173057	0.05508887453635933	0.21207141015725717	-0.07681754953276165	-0.21383035738899633	2.9101209285182	4.550685007389527	0.4798703561363054	0.5650981296438637
GCA_000011645	Bacillus licheniformis DSM 13 = ATCC 14580	279010	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	0.58	0.4714940024317018	0.4729873641708293	0.4410807291666667	4158.0	0.3693573384463653	0.8821838787836016	0.8653989476144657	4222597.0	497490.0	3654231.0	71.0	53.80105686611974	53.05917256249783	58.53076512928829	44.87362821380388	43.78371021728877	54.389365686781815	56.0	4.448759993764785	6.947759441347321	1.538931313372731	2.6222057277461506	-6.807053872053867	-9.911428571428573	-2.008181168831172	-2.0823807142857143	15.0	15.0	0.7811447811447811	7.0	7.0	3641.0	1505.48	3746.0	1176.104	99.99	3.7835556684630887	2.256470071526485	3.1024531570413347	710.0	-7.351798595981602	-11.198809005083517	3.847010409101912	-7.187777777777777	-10.633333333333333	3.4455555555555564	-0.27268198509131547	-0.022310298094057837	-0.10435502139441197	-0.07075594233833371	-0.1748135505559117	2.909828680392054	4.32555371360117	0.5135930735930736	0.618060606060606
GCA_000789275	Bacillus subtilis subsp. subtilis str. 168	224308	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	0.43	0.4425941117046499	0.4439398606791699	0.4276561915450805	4100.0	0.3465628579166681	0.8877766230771804	0.8744537872136927	4215619.0	473091.0	3686364.0	85.0	54.88354952975157	54.946825056877344	59.14219776842093	41.500817415473186	41.19196411337597	52.91440543080257	56.0	4.6039697031651015	7.343501535959088	1.5826106675467722	2.6978880106847667	-6.955724390243892	-10.043035714285717	-2.0007051560975646	-2.088005	16.0	15.0	0.7851219512195122	10.0	10.0	3642.0	1472.886	3742.0	1148.812	100.0	4.415792211503294	2.1937746375072766	2.9916968665042547	725.0	-7.170621316306483	-10.193413555992144	3.0227922396856584	-6.930943396226414	-9.854716981132075	2.92377358490566	-0.2667122588289957	-0.03342498641436057	-0.0327573471573737	-0.10530201062199451	-0.25033040451860955	3.021359035618329	4.645613525274321	0.5290521951219512	0.6324848780487806
GCA_000008505	Bacillus thuringiensis serovar konkukian str. 97-27	281309	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	0.42	0.3599752894558106	0.3608576908896808	0.4088747217162518	5117.0	0.2944118125463122	0.8508529154690949	0.8390898874731226	5237682.0	781185.0	4394886.0	104.0	44.621955800730866	52.72308448442779	59.39796932967719	36.794066820214795	37.689599751699625	50.073532480274594	50.0	4.749439156472321	7.5902861203527925	2.3971695873761476	2.5935167985680163	-6.3834023842094965	-10.264	-1.8340958374047327	-1.944278	16.0	15.0	0.8032050029314051	14.0	14.0	4168.0	1717.14	4253.0	1276.536	99.97	3.647882588839128	1.810747931591256	2.6107886982770934	509.0	-5.919069403714565	-7.8308211143695035	1.9117517106549369	-6.95	-9.839999999999998	2.89	-0.3064364294260193	0.17417106068032673	0.511702583496018	-0.15698241799562326	-0.28514046322855846	2.3522695690961735	4.996769321784776	0.47896423685753375	0.5816814539769397
GCA_000009925	Bacteroides fragilis YCH46	295405	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides.	0.63	0.4422436582331227	0.4434334514552082	0.4115528281750267	4578.0	0.3471087385830659	0.9051834337197576	0.90131420123344	5277274.0	500373.0	4756482.0	72.0	55.166527018675005	54.63531942704334	59.35803713466782	43.10936165872746	43.299246250319435	54.2431380699061	54.0	3.4684124148413127	7.283283937108197	2.4616311984956427	5.954334769708701	-0.9628352992573324	-1.5740740740740735	-0.779265281782448	-0.6766296296296296	18.0	17.0	0.9475753604193972	6.0	6.0	571.0	527.63	365.0	303.972	100.0	6.147216359176575	2.0149617867102645	3.137355345133236	1374.0	-4.912621804675552	-10.566119729080183	5.653497924404633	-3.375471698113208	-10.256603773584905	6.881132075471699	-0.3577514928820746	-0.31289811584913224	0.2171459453036499	-0.08617028647961103	-0.20748617003807227	1.00678121634567	1.3289491673994966	0.009473569244211458	0.013330712101354308
GCA_000011065	Bacteroides thetaiotaomicron VPI-5482	226186	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides.	1.47	0.4388437171309924	0.4399388902810595	0.40758814736657	4778.0	0.34647225571314183	0.8990077409274002	0.8957128830110596	6260361.0	632248.0	5607486.0	70.0	54.37536638965112	53.907467425137746	59.17887624135662	43.4179261985894	44.095577253632975	54.624894434915035	53.0	3.9331847544664105	7.237607924711058	2.745925861600641	5.838417985505693	-0.940644621180422	-1.4939622641509434	-0.7456779447467669	-0.7105309433962265	18.0	17.0	0.9748848890749268	5.0	5.0	556.0	529.876	357.0	299.094	100.0	5.017995352746322	2.0181730425571622	3.0922437045497264	1378.0	-4.756875523889356	-10.543382229673094	5.786506705783738	-3.3603773584905667	-10.394339622641507	7.033962264150944	-0.3473434711540512	-0.2935746706815176	0.2155800765115068	-0.0769528266787039	-0.1820135621308999	1.1872588928657697	1.3991899392053648	0.005467559648388451	0.012119296776894092
GCA_000046705	Bartonella henselae str. Houston-1	283166	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bartonellaceae; Bartonella.	3.0	0.3999017796489163	0.4009188923927499	0.4296909202346553	1525.0	0.3793546013841789	0.7563352937551494	0.7180964523390678	1931047.0	470528.0	1386678.0	42.0	46.41317385840917	51.30007808374764	58.46383016945446	41.592135116696156	45.29009841303886	55.00474158380763	54.0	2.7228496348161664	5.64707922716331	1.652516284855278	2.497338281405261	-3.748654855643053	-5.617407407407407	-1.3332070603674533	-1.8027503703703704	17.0	16.0	0.8727868852459016	2.0	2.0	945.0	328.32800000000003	759.0	229.19	100.0	5.320863201965376	2.333635643953003	2.7173865472152507	287.0	-6.547815789473685	-9.227980263157894	2.680164473684211	-7.824999999999998	-12.159615384615385	4.334615384615383	-0.14122057962475437	0.19505500026123584	0.617294545605602	-0.0591663012091551	-0.11715342149962145	1.0703333499608885	3.149740945758049	0.40437508196721306	0.347416393442623
GCA_000046685	Bartonella quintana str. Toulouse	283165	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bartonellaceae; Bartonella.	3.0	0.4033978023760289	0.4043906280251116	0.432280701754386	1224.0	0.3833097803033638	0.7808135152499329	0.7330041280296247	1581384.0	346618.0	1159161.0	41.0	46.70668600748746	51.52327913908046	58.385309908586244	42.24289090070675	45.855050566078674	55.149273650169505	55.0	2.8009721709707915	5.781426013213903	1.6289894013328912	2.398025911809388	-3.674410801963999	-5.588333333333333	-1.3341315220949257	-1.7781885185185184	16.0	16.0	0.875	2.0	2.0	765.0	263.222	614.0	181.636	100.0	5.614228688266387	2.4057015044906205	2.666115220658201	201.0	-6.577274220032841	-9.271954022988506	2.694679802955665	-7.711538461538463	-11.171153846153846	3.4596153846153848	-0.09767534206690834	0.17245202245801425	0.28386882212153697	-0.055425521650624004	-0.11001296244559922	1.1719827696379004	3.3834001014045145	0.4099493464052288	0.3532385620915033
